Crit0,Crit1,Crit2,end
376075,-514805,2938,end
376708,-514900,2937,end
375725,-512474,2933,end
376170,-514846,2938,end
376357,-512508,2932,end
376802,-514880,2937,end
378743,-522024,2927,end
377571,-513165,2927,end
377574,-513165,2927,end
378575,-522339,2928,end
377608,-515073,2928,end
378019,-515537,2932,end
375945,-512038,2932,end
375948,-512038,2932,end
376393,-514410,2937,end
376040,-512028,2932,end
376043,-512028,2932,end
376488,-514400,2937,end
375502,-511974,2933,end
375505,-511974,2933,end
375596,-512010,2932,end
376134,-512008,2932,end
376137,-512008,2932,end
376582,-514380,2937,end
376525,-513230,2931,end
376528,-513230,2931,end
376899,-521083,2944,end
375727,-512224,2944,end
375730,-512224,2944,end
376924,-521339,2941,end
375752,-512480,2941,end
375755,-512480,2941,end
377171,-521766,2941,end
375999,-512907,2941,end
376002,-512907,2941,end
377321,-522015,2940,end
376149,-513156,2940,end
376152,-513156,2940,end
377070,-517041,2934,end
376973,-515602,2936,end
376731,-521398,2945,end
376272,-516035,2947,end
376175,-514596,2949,end
376200,-514852,2946,end
377003,-522081,2942,end
376544,-516718,2944,end
376447,-515279,2946,end
376607,-518272,2942,end
376694,-516967,2943,end
376597,-515528,2945,end
374101,-511097,2949,end
374104,-511097,2949,end
374940,-520288,2950,end
374138,-513005,2950,end
375105,-520271,2950,end
374559,-516213,2951,end
374253,-514090,2952,end
374646,-514908,2952,end
374549,-513469,2954,end
374735,-519851,2950,end
373563,-510992,2950,end
373566,-510992,2950,end
373600,-512900,2951,end
374011,-513364,2955,end
375129,-520258,2950,end
374830,-519892,2950,end
373032,-510858,2946,end
372920,-510697,2946,end
373014,-510743,2946,end
373109,-510786,2946,end
373126,-510849,2946,end
373220,-510831,2946,end
373752,-511069,2949,end
374196,-511087,2949,end
374290,-511067,2949,end
373658,-511033,2950,end
372923,-510697,2946,end
373017,-510743,2946,end
373112,-510786,2946,end
373223,-510831,2946,end
374293,-511067,2949,end
373661,-511033,2950,end
374233,-512995,2950,end
375200,-520261,2950,end
374654,-516203,2951,end
374741,-514898,2952,end
374644,-513459,2954,end
375294,-520241,2950,end
374748,-516183,2951,end
374835,-514878,2952,end
373789,-512977,2950,end
374327,-512975,2950,end
373695,-512941,2951,end
374106,-513405,2955,end
374200,-513441,2954,end
374738,-513439,2954,end
374523,-512029,2945,end
374373,-511780,2946,end
374618,-512019,2945,end
374468,-511770,2946,end
374712,-511999,2945,end
374562,-511750,2946,end
374315,-511323,2946,end
374318,-511323,2946,end
374763,-513695,2951,end
374715,-511999,2945,end
374565,-511750,2946,end
374821,-514152,2951,end
374916,-514142,2951,end
375010,-514122,2951,end
375066,-514391,2950,end
375160,-514371,2950,end
378898,-522443,2927,end
377726,-513584,2927,end
377729,-513584,2927,end
376195,-512447,2932,end
376198,-512447,2932,end
376289,-512427,2932,end
376292,-512427,2932,end
378730,-522758,2928,end
378174,-515956,2932,end
376643,-514819,2937,end
376737,-514799,2937,end
377851,-514762,2922,end
378654,-522754,2928,end
377815,-513563,2927,end
377818,-513563,2927,end
378987,-522422,2927,end
378819,-522737,2928,end
378263,-515935,2932,end
376284,-512426,2932,end
376378,-512406,2932,end
375746,-512372,2933,end
376732,-514798,2937,end
375749,-512372,2933,end
376194,-514744,2938,end
376381,-512406,2932,end
376826,-514778,2937,end
378405,-521154,2926,end
377233,-512295,2926,end
377236,-512295,2926,end
377681,-514667,2931,end
375607,-511168,2931,end
375610,-511168,2931,end
375702,-511158,2931,end
375705,-511158,2931,end
375796,-511138,2931,end
375799,-511138,2931,end
376244,-513510,2936,end
377246,-511932,2926,end
377249,-511932,2926,end
378418,-520791,2926,end
377694,-514304,2931,end
375620,-510805,2931,end
375623,-510805,2931,end
375715,-510795,2931,end
375718,-510795,2931,end
376163,-513167,2936,end
375809,-510775,2931,end
375812,-510775,2931,end
376257,-513147,2936,end
376855,-511650,2927,end
377300,-514022,2932,end
378422,-520510,2927,end
377286,-512850,2922,end
377250,-511651,2927,end
377253,-511651,2927,end
377698,-514023,2932,end
375624,-510524,2932,end
375627,-510524,2932,end
376072,-512896,2937,end
375086,-510419,2933,end
375089,-510419,2933,end
375719,-510514,2932,end
375722,-510514,2932,end
375756,-512422,2933,end
376167,-512886,2937,end
375181,-510460,2933,end
375184,-510460,2933,end
375813,-510494,2932,end
375816,-510494,2932,end
375850,-512402,2933,end
376261,-512866,2937,end
376643,-511134,2925,end
377038,-511135,2925,end
374231,-509608,2927,end
374325,-509654,2927,end
374420,-509697,2927,end
375063,-509980,2930,end
375412,-510008,2930,end
375507,-509998,2930,end
375601,-509978,2930,end
374874,-509903,2931,end
374969,-509944,2931,end
377041,-511135,2925,end
374234,-509608,2927,end
374328,-509654,2927,end
374423,-509697,2927,end
375604,-509978,2930,end
374877,-509903,2931,end
374972,-509944,2931,end
377088,-513506,2930,end
377486,-513507,2930,end
375860,-512380,2935,end
375955,-512370,2935,end
376049,-512350,2935,end
378678,-521943,2927,end
377506,-513084,2927,end
377509,-513084,2927,end
375880,-511957,2932,end
375883,-511957,2932,end
375975,-511947,2932,end
375978,-511947,2932,end
375437,-511893,2933,end
375440,-511893,2933,end
376069,-511927,2932,end
376072,-511927,2932,end
378510,-522258,2928,end
377954,-515456,2932,end
376328,-514329,2937,end
376423,-514319,2937,end
376517,-514299,2937,end
375264,-512142,2944,end
375267,-512142,2944,end
