Crit0,Crit1,Crit2,end
2291682,-2619140,17375,end
2290609,-2619001,17374,end
2292631,-2619026,17369,end
2290612,-2619049,17374,end
2290285,-2618996,17376,end
2290279,-2618855,17376,end
2288295,-2615990,17359,end
2289034,-2618065,17371,end
2290952,-2617254,17363,end
2290946,-2617113,17363,end
2289159,-2618348,17371,end
2289153,-2618207,17371,end
2292716,-2619603,17368,end
2292659,-2619457,17368,end
2292640,-2619224,17368,end
