Crit0,Crit1,Crit2,end
2296582,-2629410,17370,end
2296438,-2629389,17370,end
2296438,-2629388,17370,end
2296665,-2629311,17370,end
2296665,-2629307,17370,end
2296348,-2628824,17368,end
2296342,-2628817,17368,end
2296309,-2628732,17369,end
2296306,-2628690,17369,end
2296291,-2628678,17368,end
2296303,-2628647,17369,end
2296288,-2628636,17369,end
2296285,-2628594,17369,end
2296360,-2628594,17369,end
2296269,-2628455,17368,end
2296272,-2628445,17368,end
2296266,-2628418,17368,end
2296266,-2628304,17368,end
2296263,-2628256,17368,end
2296260,-2628209,17368,end
2296261,-2628209,17368,end
2295073,-2628108,17369,end
2295378,-2628825,17370,end
2295378,-2628821,17370,end
2294982,-2627969,17368,end
2294985,-2627959,17368,end
2294979,-2627932,17368,end
2294979,-2627818,17368,end
2294976,-2627770,17368,end
2294973,-2627723,17368,end
2294974,-2627723,17368,end
2293815,-2627538,17363,end
2293776,-2627446,17364,end
2293773,-2627404,17364,end
2293758,-2627392,17363,end
2293770,-2627361,17364,end
2293755,-2627350,17364,end
2293752,-2627308,17364,end
2293827,-2627308,17364,end
2293736,-2627169,17363,end
2293739,-2627159,17363,end
2293733,-2627132,17363,end
2293733,-2627018,17363,end
2293730,-2626970,17363,end
2293727,-2626923,17363,end
2293728,-2626923,17363,end
2296784,-2629582,17369,end
2296701,-2629449,17369,end
2296701,-2629422,17369,end
2296784,-2629323,17369,end
2296784,-2629319,17369,end
2296464,-2628856,17367,end
2296467,-2628836,17367,end
2296461,-2628829,17367,end
2296428,-2628744,17368,end
2296425,-2628702,17368,end
2296410,-2628690,17367,end
2296422,-2628659,17368,end
2296407,-2628648,17368,end
2296404,-2628606,17368,end
2296479,-2628606,17368,end
2296388,-2628467,17367,end
2296391,-2628457,17367,end
2296385,-2628430,17367,end
2296385,-2628316,17367,end
2296382,-2628268,17367,end
2296379,-2628221,17367,end
2296380,-2628221,17367,end
2295098,-2628058,17367,end
2295101,-2628095,17367,end
2295104,-2628085,17367,end
2295098,-2627944,17367,end
2295095,-2627896,17367,end
2295092,-2627849,17367,end
2295093,-2627849,17367,end
2293932,-2627694,17362,end
2293935,-2627674,17362,end
2293929,-2627667,17362,end
2293896,-2627582,17363,end
2293893,-2627540,17363,end
2293878,-2627528,17362,end
2293890,-2627497,17363,end
2293875,-2627486,17363,end
2293872,-2627444,17363,end
2293947,-2627444,17363,end
2293856,-2627305,17362,end
2293859,-2627295,17362,end
2293853,-2627268,17362,end
2293853,-2627154,17362,end
2293850,-2627106,17362,end
2293847,-2627059,17362,end
2293848,-2627059,17362,end
2296820,-2629571,17368,end
2296903,-2629543,17368,end
2296820,-2629410,17368,end
2296820,-2629383,17368,end
2296903,-2629284,17368,end
2296903,-2629280,17368,end
2296583,-2628817,17366,end
2296586,-2628797,17366,end
2296580,-2628790,17366,end
2296547,-2628705,17367,end
2296544,-2628663,17367,end
2296529,-2628651,17366,end
2296541,-2628620,17367,end
2296526,-2628609,17367,end
2296523,-2628567,17367,end
2296598,-2628567,17367,end
2296507,-2628428,17366,end
2296510,-2628418,17366,end
2296504,-2628391,17366,end
2296504,-2628277,17366,end
2296501,-2628229,17366,end
2296498,-2628182,17366,end
2296499,-2628182,17366,end
2295211,-2627987,17366,end
2295217,-2628082,17366,end
2295214,-2628034,17366,end
2295212,-2627987,17366,end
2294012,-2627682,17363,end
2293997,-2627670,17362,end
2294009,-2627639,17363,end
2293994,-2627628,17363,end
2293991,-2627586,17363,end
2294066,-2627586,17363,end
2293975,-2627447,17362,end
2293978,-2627437,17362,end
2293972,-2627410,17362,end
2293972,-2627296,17362,end
2293969,-2627248,17362,end
2293966,-2627201,17362,end
2293967,-2627201,17362,end
2296944,-2632205,17347,end
2296944,-2632201,17347,end
2296944,-2631984,17347,end
2297470,-2632165,17344,end
2297553,-2632137,17344,end
2297396,-2632053,17344,end
2297470,-2632004,17344,end
2297470,-2631977,17344,end
2297326,-2631956,17344,end
2297326,-2631955,17344,end
2297553,-2631878,17344,end
2297553,-2631874,17344,end
2297233,-2631411,17342,end
2297236,-2631391,17342,end
2297230,-2631384,17342,end
2297197,-2631299,17343,end
2297194,-2631257,17343,end
2297179,-2631245,17342,end
2297191,-2631214,17343,end
2297176,-2631203,17343,end
2297173,-2631161,17343,end
2297248,-2631161,17343,end
2297157,-2631022,17342,end
2297160,-2631012,17342,end
2297154,-2630985,17342,end
2297154,-2630871,17342,end
2297151,-2630823,17342,end
2297148,-2630776,17342,end
2297149,-2630776,17342,end
2297248,-2631153,17343,end
2297553,-2631870,17344,end
2297553,-2631866,17344,end
2297160,-2631004,17342,end
2297154,-2630863,17342,end
2297151,-2630815,17342,end
2297148,-2630768,17342,end
2297149,-2630768,17342,end
2299827,-2634022,17353,end
2299856,-2633984,17353,end
2299826,-2633960,17353,end
2299861,-2633846,17353,end
2299861,-2633840,17354,end
2300005,-2633819,17354,end
2299931,-2633811,17354,end
2299931,-2633796,17354,end
2300088,-2633791,17354,end
2299931,-2633707,17354,end
2300005,-2633658,17354,end
2300005,-2633631,17354,end
2299861,-2633610,17354,end
2299861,-2633609,17354,end
2300088,-2633532,17354,end
2300088,-2633528,17354,end
2299768,-2633065,17352,end
2299771,-2633045,17352,end
2299765,-2633038,17352,end
2299732,-2632953,17353,end
2299729,-2632911,17353,end
2299714,-2632899,17352,end
2299726,-2632868,17353,end
2299711,-2632857,17353,end
2299708,-2632815,17353,end
