Crit0,Crit1,Crit2,end
2808868,-2441149,20938,end
2809023,-2441615,20937,end
2808955,-2441288,20937,end
2808920,-2441218,20937,end
2808886,-2441149,20937,end
2808891,-2441149,20937,end
2811202,-2443113,20938,end
2811272,-2443110,20938,end
2811204,-2442783,20938,end
2811169,-2442713,20938,end
2811135,-2442644,20938,end
2811140,-2442644,20938,end
2812615,-2444178,20940,end
2810040,-2442980,20940,end
2809052,-2441436,20937,end
2809017,-2441366,20937,end
2808983,-2441297,20937,end
2808988,-2441297,20937,end
2809767,-2442188,20940,end
2809074,-2441436,20937,end
2809039,-2441366,20937,end
2809005,-2441297,20937,end
2809010,-2441297,20937,end
2811324,-2442938,20937,end
2811289,-2442868,20937,end
2811255,-2442799,20937,end
2811260,-2442799,20937,end
2809789,-2442188,20940,end
2812039,-2443690,20940,end
2809806,-2443786,20953,end
2809966,-2443786,20953,end
2809885,-2443776,20953,end
2810453,-2443113,20953,end
2810613,-2443113,20953,end
2810532,-2443103,20953,end
2808145,-2443027,20953,end
2808064,-2442992,20953,end
2807985,-2442957,20953,end
2807546,-2442741,20953,end
2807706,-2442741,20953,end
2807625,-2442731,20953,end
2803121,-2441708,20949,end
2803041,-2441669,20949,end
2807902,-2441908,20953,end
2808062,-2441908,20953,end
2807981,-2441898,20953,end
2805594,-2441822,20953,end
2805513,-2441787,20953,end
2805434,-2441752,20953,end
2807628,-2440958,20953,end
2807788,-2440958,20953,end
2803086,-2440956,20950,end
2807707,-2440948,20953,end
2805320,-2440872,20953,end
2805239,-2440837,20953,end
2805160,-2440802,20953,end
2802927,-2440795,20949,end
2802847,-2440758,20949,end
2802767,-2440719,20949,end
2805183,-2440802,20952,end
2807811,-2440958,20952,end
2807730,-2440948,20952,end
2805343,-2440872,20952,end
2805262,-2440837,20952,end
2802950,-2440795,20948,end
2802870,-2440758,20948,end
2802790,-2440719,20948,end
2808021,-2441898,20952,end
2809900,-2442453,20953,end
2810020,-2442608,20952,end
2810596,-2443096,20952,end
2810060,-2442453,20953,end
2809979,-2442443,20953,end
2810756,-2443096,20952,end
2810675,-2443086,20952,end
2807827,-2441096,20952,end
2807849,-2441096,20952,end
2808100,-2441888,20952,end
2810099,-2442598,20952,end
2807908,-2441106,20952,end
2807930,-2441106,20952,end
2808181,-2441898,20952,end
2810180,-2442608,20952,end
2809550,-2443552,20954,end
2809515,-2443483,20954,end
2809480,-2443413,20954,end
2809846,-2443413,20954,end
2809559,-2443403,20954,end
2809925,-2443403,20954,end
2810006,-2443413,20954,end
2810493,-2442740,20954,end
2810653,-2442740,20954,end
2810572,-2442730,20954,end
2808185,-2442654,20954,end
2808104,-2442619,20954,end
2808025,-2442584,20954,end
2809738,-2442228,20950,end
2809898,-2442228,20950,end
2809817,-2442218,20950,end
2809903,-2442228,20950,end
2809822,-2442218,20950,end
2809932,-2442297,20950,end
2809967,-2442367,20950,end
2810682,-2443119,20953,end
2807586,-2442368,20954,end
2807746,-2442368,20954,end
2807665,-2442358,20954,end
2807942,-2441535,20954,end
2808102,-2441535,20954,end
2808021,-2441525,20954,end
2805634,-2441449,20954,end
2805553,-2441414,20954,end
2805474,-2441379,20954,end
2808418,-2441620,20941,end
2809052,-2441587,20942,end
2803046,-2440608,20951,end
2803206,-2440605,20950,end
2807668,-2440585,20954,end
2807828,-2440585,20954,end
2803126,-2440583,20951,end
2802967,-2440422,20950,end
2802887,-2440385,20950,end
2802807,-2440346,20950,end
2807747,-2440575,20954,end
2805360,-2440499,20954,end
2805279,-2440464,20954,end
2805200,-2440429,20954,end
2809075,-2441587,20941,end
2807851,-2440585,20953,end
2807770,-2440575,20953,end
2805383,-2440499,20953,end
2805302,-2440464,20953,end
2805223,-2440429,20953,end
2802990,-2440422,20949,end
2802910,-2440385,20949,end
2802830,-2440346,20949,end
2811324,-2443082,20942,end
2812020,-2443725,20941,end
2809940,-2442080,20954,end
2810100,-2442080,20954,end
2810019,-2442070,20954,end
2810636,-2442723,20953,end
2810796,-2442723,20953,end
2810715,-2442713,20953,end
2808061,-2441525,20953,end
2807867,-2440723,20953,end
2807889,-2440723,20953,end
2808140,-2441515,20953,end
2810139,-2442225,20953,end
2807948,-2440733,20953,end
2807970,-2440733,20953,end
2808221,-2441525,20953,end
2810220,-2442235,20953,end
2808331,-2441144,20938,end
2808297,-2441075,20938,end
2808302,-2441075,20938,end
2802199,-2440342,20946,end
2802119,-2440303,20946,end
2806980,-2440542,20950,end
2807140,-2440542,20950,end
2807059,-2440532,20950,end
2804591,-2440421,20950,end
2804512,-2440386,20950,end
2806913,-2440073,20950,end
2802212,-2439910,20946,end
2802132,-2439873,20946,end
2802052,-2439834,20946,end
2802371,-2440071,20947,end
2807073,-2440073,20950,end
2806992,-2440063,20950,end
2804605,-2439987,20950,end
2804524,-2439952,20950,end
2804445,-2439917,20950,end
2804450,-2439917,20950,end
2802217,-2439910,20946,end
2802137,-2439873,20946,end
2802057,-2439834,20946,end
2807078,-2440073,20950,end
2806997,-2440063,20950,end
2804610,-2439987,20950,end
2804529,-2439952,20950,end
2807107,-2440142,20950,end
2804639,-2440056,20950,end
2807210,-2440539,20950,end
2807129,-2440529,20950,end
2807142,-2440212,20950,end
2808354,-2441144,20937,end
2808320,-2441075,20937,end
2808325,-2441075,20937,end
2802235,-2439910,20945,end
2802155,-2439873,20945,end
2802075,-2439834,20945,end
2807096,-2440073,20949,end
2807015,-2440063,20949,end
2804628,-2439987,20949,end
2804547,-2439952,20949,end
2804468,-2439917,20949,end
2804473,-2439917,20949,end
2802240,-2439910,20945,end
2802160,-2439873,20945,end
2802080,-2439834,20945,end
2807101,-2440073,20949,end
2807020,-2440063,20949,end
2804633,-2439987,20949,end
2804552,-2439952,20949,end
2807130,-2440142,20949,end
2804662,-2440056,20949,end
2807233,-2440539,20949,end
2807152,-2440529,20949,end
2807165,-2440212,20949,end
2810603,-2442639,20938,end
2810569,-2442570,20938,end
2810574,-2442570,20938,end
2809252,-2442037,20950,end
2809322,-2442034,20950,end
2809254,-2441707,20950,end
2809219,-2441637,20950,end
2809185,-2441568,20950,end
2809190,-2441568,20950,end
2809331,-2442027,20950,end
2809401,-2442024,20950,end
2809333,-2441697,20950,end
2809298,-2441627,20950,end
2809264,-2441558,20950,end
2809269,-2441558,20950,end
2809412,-2442037,20950,end
2809482,-2442034,20950,end
2809414,-2441707,20950,end
2809379,-2441637,20950,end
2809345,-2441568,20950,end
2809350,-2441568,20950,end
2810825,-2443102,20952,end
2808250,-2441904,20952,end
2807193,-2440221,20949,end
2807198,-2440221,20949,end
2807227,-2440290,20949,end
2807977,-2441112,20952,end
2807262,-2440360,20949,end
2807215,-2440221,20949,end
2807134,-2440211,20949,end
2807220,-2440221,20949,end
2807139,-2440211,20949,end
2807249,-2440290,20949,end
2807999,-2441112,20952,end
2807284,-2440360,20949,end
2809465,-2441723,20949,end
2809470,-2441723,20949,end
2809534,-2441862,20949,end
2809499,-2441792,20949,end
2810249,-2442614,20952,end
2813351,-2446166,20937,end
2811469,-2445314,20956,end
2811323,-2445147,20956,end
2808644,-2443159,20956,end
2808366,-2443139,20956,end
2808498,-2442992,20956,end
2807293,-2442950,20956,end
2808521,-2442992,20955,end
2808667,-2443159,20955,end
2807316,-2442950,20955,end
2812798,-2445506,20937,end
2812918,-2445661,20936,end
2813494,-2446149,20936,end
2810638,-2444634,20956,end
2810758,-2444789,20955,end
2811334,-2445277,20955,end
2810916,-2444654,20956,end
2810770,-2444487,20956,end
2808618,-2443140,20955,end
2808640,-2443140,20955,end
2810890,-2444642,20955,end
2811466,-2445130,20955,end
2811612,-2445297,20955,end
2809037,-2444099,20955,end
2808764,-2443307,20955,end
2808786,-2443307,20955,end
2811036,-2444809,20955,end
2811401,-2445090,20949,end
2809373,-2444071,20968,end
2809519,-2444238,20968,end
2811561,-2445090,20949,end
2811480,-2445080,20949,end
2809452,-2444061,20968,end
2809598,-2444228,20968,end
2809533,-2444071,20968,end
2809679,-2444238,20968,end
2799356,-2441482,20959,end
2799276,-2441445,20959,end
2799196,-2441406,20959,end
2804057,-2441645,20963,end
2804217,-2441645,20963,end
2804136,-2441635,20963,end
2801749,-2441559,20963,end
2801668,-2441524,20963,end
2801589,-2441489,20963,end
2801612,-2441489,20962,end
2799379,-2441482,20958,end
2799299,-2441445,20958,end
2799219,-2441406,20958,end
2804240,-2441645,20962,end
2804159,-2441635,20962,end
2801772,-2441559,20962,end
2801691,-2441524,20962,end
