Crit0,Crit1,Crit2,end
2291569,-2627223,100024,end
2291569,-2627223,100031,end
2291569,-2627223,100036,end
2292518,-2627118,100730,end
2292518,-2627118,100810,end
2292518,-2627118,100860,end
2292518,-2627109,99986,end
2292518,-2627109,99994,end
2292518,-2627109,99999,end
2290777,-2624633,100035,end
2290777,-2624633,100040,end
2290780,-2624633,100033,end
2290780,-2624633,100035,end
2290780,-2624633,100040,end
2290777,-2624633,100041,end
2292518,-2627118,100861,end
2292518,-2627109,100000,end
2290780,-2624633,100041,end
2293588,-2630799,100954,end
2293588,-2630790,99863,end
2293588,-2630790,99876,end
2293588,-2630785,99863,end
2293588,-2630785,99866,end
2293588,-2630785,99876,end
2291627,-2626677,99973,end
2291627,-2626677,99980,end
2291627,-2626677,99985,end
2291368,-2626647,99965,end
2291368,-2626647,99982,end
2291368,-2626614,100001,end
2291368,-2626614,100018,end
2291984,-2626614,99977,end
2291984,-2626614,99991,end
2291368,-2626420,100013,end
2291368,-2626420,100024,end
2291368,-2626420,100029,end
2291627,-2626385,99997,end
2291627,-2626385,100003,end
2291627,-2626385,100008,end
2291627,-2626326,100005,end
2291627,-2626326,100011,end
2291627,-2626326,100016,end
2291984,-2626121,100734,end
2291984,-2626121,100814,end
2291984,-2626121,100864,end
2291984,-2626112,99990,end
2291984,-2626112,99998,end
2291984,-2626112,100003,end
2290437,-2624592,100103,end
2290437,-2624592,100104,end
2290368,-2624569,100079,end
2290368,-2624569,100083,end
2290368,-2624569,100085,end
2290356,-2624476,100079,end
2290356,-2624476,100084,end
2290356,-2624476,100085,end
2290692,-2624476,100084,end
2290692,-2624476,100085,end
2290283,-2624173,100039,end
2290283,-2624173,100041,end
2290283,-2624173,100050,end
2290296,-2624151,100043,end
2290296,-2624151,100051,end
2290271,-2624094,100041,end
2290271,-2624094,100042,end
2290271,-2624094,100048,end
2290269,-2623844,100039,end
2290269,-2623844,100041,end
2290269,-2623844,100048,end
2290256,-2623738,100036,end
2290256,-2623738,100039,end
2290256,-2623738,100047,end
2290243,-2623636,100039,end
2290243,-2623636,100044,end
2290246,-2623636,100037,end
2290246,-2623636,100039,end
2290246,-2623636,100044,end
2290692,-2624476,100086,end
2291984,-2626121,100865,end
2291984,-2626112,100004,end
2290437,-2624592,100105,end
2290296,-2624151,100052,end
2290271,-2624094,100049,end
2290269,-2623844,100049,end
2290256,-2623738,100048,end
2290243,-2623636,100045,end
2290246,-2623636,100045,end
2293921,-2630725,100812,end
2293921,-2630725,100942,end
2293921,-2630716,99851,end
2293921,-2630716,99864,end
2293921,-2630711,99851,end
2293921,-2630711,99854,end
2293921,-2630711,99864,end
2293588,-2630807,100992,end
2293588,-2630807,101003,end
2293921,-2630725,100959,end
2293921,-2630716,99868,end
2293921,-2630716,99881,end
2293921,-2630711,99868,end
2293921,-2630711,99871,end
2293921,-2630711,99881,end
2294180,-2630755,100820,end
2294180,-2630755,100850,end
2294180,-2630755,100950,end
2294180,-2630746,99859,end
2294180,-2630746,99872,end
2294180,-2630741,99859,end
2294180,-2630741,99862,end
2294180,-2630741,99872,end
2294180,-2630746,99884,end
2294180,-2630755,100962,end
2294180,-2630741,99874,end
2294180,-2630741,99884,end
2291391,-2625359,99944,end
2291391,-2625359,99949,end
2291391,-2625359,99952,end
2291436,-2625581,99947,end
2291436,-2625581,99950,end
2292029,-2626841,99970,end
2292029,-2626841,99973,end
2292029,-2626841,99977,end
2292075,-2627062,99972,end
2292075,-2627062,99974,end
2292563,-2627535,99970,end
2292563,-2627535,99974,end
2292608,-2627591,99970,end
2292608,-2627591,99972,end
2293058,-2630517,99893,end
2293058,-2630517,99896,end
2293058,-2630517,99905,end
2294537,-2630692,100824,end
2294537,-2630692,100954,end
2294537,-2630683,99863,end
2294537,-2630683,99876,end
2294537,-2630678,99863,end
2294537,-2630678,99866,end
2294537,-2630678,99876,end
2291391,-2625359,99958,end
2291391,-2625359,99963,end
2291391,-2625359,99966,end
2291436,-2625581,99961,end
2291436,-2625581,99964,end
2292029,-2626841,99984,end
2292029,-2626841,99987,end
2292029,-2626841,99991,end
2292075,-2627062,99986,end
2292075,-2627062,99988,end
2292563,-2627535,99984,end
2292563,-2627535,99988,end
2292608,-2627591,99984,end
2292608,-2627591,99986,end
2293058,-2630517,99907,end
2293058,-2630517,99910,end
2293058,-2630517,99919,end
2294537,-2630692,100968,end
2294537,-2630683,99877,end
2294537,-2630683,99880,end
2294537,-2630683,99890,end
2294537,-2630678,99877,end
2294537,-2630678,99880,end
2294537,-2630678,99890,end
2293921,-2630683,99904,end
2293921,-2630692,100978,end
2293921,-2630678,99900,end
2293921,-2630683,99917,end
2293921,-2630692,100995,end
2293921,-2630678,99904,end
2293921,-2630678,99907,end
2293921,-2630678,99917,end
2292649,-2629615,99963,end
2292649,-2629615,99965,end
2292649,-2629615,99975,end
2292649,-2629505,99970,end
2292649,-2629505,99982,end
2292649,-2629370,99970,end
2292649,-2629370,99972,end
2292649,-2629370,99982,end
2293165,-2629043,100920,end
2293165,-2629043,101050,end
2293165,-2629034,99959,end
2293165,-2629034,99962,end
2293165,-2629034,99972,end
2293165,-2629029,99959,end
2293165,-2629029,99962,end
2293165,-2629029,99972,end
2291457,-2625925,100710,end
2291457,-2625925,100840,end
2291457,-2625916,99966,end
2291457,-2625916,99974,end
2291457,-2625916,99979,end
2289855,-2624465,100059,end
2289855,-2624465,100061,end
2289910,-2624396,100079,end
2289910,-2624396,100080,end
2289841,-2624373,100059,end
2289841,-2624373,100061,end
2289829,-2624280,100060,end
2289829,-2624280,100061,end
2290165,-2624280,100060,end
2290165,-2624280,100061,end
2291457,-2625925,100841,end
2291457,-2625916,99980,end
2289910,-2624396,100081,end
2289841,-2624373,100062,end
2289829,-2624280,100062,end
2290165,-2624280,100062,end
2293921,-2630498,100860,end
2293921,-2630498,100990,end
2293921,-2630489,99899,end
2293921,-2630489,99912,end
2293921,-2630484,99899,end
2293921,-2630484,99902,end
2293921,-2630484,99912,end
2293921,-2630489,99915,end
2293921,-2630498,101006,end
2293921,-2630489,99928,end
2293921,-2630484,99915,end
2293921,-2630484,99918,end
2293921,-2630484,99928,end
2293165,-2629043,101051,end
2293165,-2629034,99973,end
2293165,-2629029,99973,end
2292563,-2627042,100727,end
2292563,-2627042,100857,end
2292563,-2627033,99983,end
2292563,-2627033,99991,end
2292563,-2627033,99996,end
2290822,-2624557,100032,end
2290822,-2624557,100037,end
2290825,-2624557,100030,end
2290825,-2624557,100032,end
2290825,-2624557,100037,end
2290822,-2624557,100041,end
2292563,-2627042,100861,end
2292563,-2627033,100000,end
2290825,-2624557,100041,end
2294021,-2630661,100631,end
2294021,-2630661,100711,end
2294021,-2630661,100761,end
2294021,-2630652,99887,end
2294021,-2630652,99895,end
2294021,-2630652,99900,end
2292729,-2629016,99981,end
2292729,-2629016,99982,end
2294021,-2630661,100773,end
2294021,-2630652,99907,end
2294021,-2630652,99912,end
2292729,-2629016,99993,end
2292729,-2629016,99994,end
2292029,-2626348,100730,end
2292029,-2626348,100860,end
2292029,-2626339,99986,end
2292029,-2626339,99994,end
2292029,-2626339,99999,end
2290328,-2624400,100037,end
2290328,-2624400,100046,end
2290341,-2624378,100039,end
2290341,-2624378,100047,end
2290316,-2624321,100038,end
2290316,-2624321,100044,end
2290314,-2624071,100035,end
2290314,-2624071,100037,end
2290314,-2624071,100044,end
2290301,-2623965,100032,end
2290301,-2623965,100035,end
2290301,-2623965,100043,end
2290288,-2623863,100033,end
2290288,-2623863,100035,end
2290288,-2623863,100040,end
2290291,-2623863,100033,end
2290291,-2623863,100035,end
2290291,-2623863,100040,end
2290316,-2624321,100048,end
2292029,-2626348,100864,end
2292029,-2626339,100003,end
2290328,-2624400,100050,end
2290341,-2624378,100051,end
2290314,-2624071,100048,end
2290301,-2623965,100047,end
2290288,-2623863,100044,end
2290291,-2623863,100044,end
2292729,-2628881,99981,end
2292729,-2628881,99983,end
2292729,-2628881,99993,end
2293245,-2628554,100931,end
2293245,-2628554,100961,end
2293245,-2628554,101061,end
2293245,-2628545,99970,end
2293245,-2628545,99973,end
2293245,-2628545,99983,end
2293245,-2628540,99970,end
2293245,-2628540,99973,end
2293245,-2628540,99983,end
2290255,-2624254,100056,end
2290255,-2624254,100059,end
2290210,-2624168,100059,end
2290210,-2624168,100062,end
2290144,-2623443,100050,end
2290144,-2623443,100054,end
2290144,-2623443,100057,end
2290099,-2623221,100051,end
2290099,-2623221,100056,end
2290099,-2623221,100059,end
2294180,-2630463,100844,end
2294180,-2630463,100974,end
2294180,-2630454,99883,end
2294180,-2630454,99896,end
2294180,-2630449,99883,end
2294180,-2630449,99886,end
2294180,-2630449,99896,end
