Crit0,Crit1,Crit2,end
2285783,-2619057,100892,end
2284491,-2617412,100113,end
2284068,-2616780,100076,end
2284055,-2616674,100075,end
2284045,-2616572,100072,end
2282966,-2615580,100131,end
2284258,-2617225,100910,end
2282711,-2615696,100150,end
2282570,-2615255,100097,end
2282543,-2614948,100094,end
2282530,-2614842,100093,end
2282520,-2614740,100090,end
2282511,-2615401,100133,end
2283803,-2617046,100912,end
2282256,-2615517,100152,end
2282088,-2614769,100096,end
2282075,-2614663,100095,end
2282065,-2614561,100092,end
2282817,-2619307,101812,end
2282817,-2619298,100951,end
2281296,-2617964,101048,end
2281282,-2617873,101048,end
2281270,-2617778,101052,end
2281525,-2617662,101033,end
2281129,-2617337,100999,end
2281102,-2617030,100996,end
2281089,-2616924,100995,end
2281079,-2616822,100992,end
2283258,-2616546,100878,end
2283350,-2616622,100880,end
2283439,-2616690,100882,end
2283534,-2616767,100883,end
2283895,-2617113,100910,end
2284350,-2617204,100909,end
2284440,-2617167,100908,end
2281966,-2614901,100099,end
2282058,-2614977,100101,end
2282147,-2615045,100103,end
2282242,-2615122,100104,end
2282603,-2615468,100131,end
2283058,-2615559,100130,end
2283148,-2615522,100129,end
2283258,-2616537,100017,end
2284440,-2617158,100047,end
2281711,-2615017,100118,end
2281530,-2614163,100061,end
2281520,-2614061,100058,end
2281803,-2615093,100120,end
2281622,-2614239,100063,end
2281612,-2614137,100060,end
2282919,-2615824,100144,end
2282803,-2615675,100149,end
2282662,-2615234,100096,end
2282635,-2614927,100093,end
2282622,-2614821,100092,end
2282612,-2614719,100089,end
2282348,-2615584,100150,end
2282180,-2614836,100094,end
2282167,-2614730,100093,end
2282157,-2614628,100090,end
2282905,-2615733,100144,end
2281999,-2615333,100119,end
2282893,-2615638,100148,end
2282752,-2615197,100095,end
2282725,-2614890,100092,end
2282712,-2614784,100091,end
2282702,-2614682,100088,end
2281987,-2615238,100123,end
2281819,-2614490,100067,end
2281806,-2614384,100066,end
2281796,-2614282,100063,end
2281892,-2615161,100122,end
2281711,-2614307,100065,end
2281701,-2614205,100062,end
2285933,-2623029,101792,end
2284386,-2621500,101032,end
2284641,-2621384,101013,end
2284195,-2620544,100972,end
2284205,-2620646,100975,end
2284218,-2620752,100976,end
2284245,-2621059,100979,end
2284907,-2625868,102050,end
2282862,-2619537,101814,end
2282862,-2619528,100953,end
2281341,-2618194,101050,end
2281327,-2618103,101050,end
2281315,-2618008,101054,end
2281570,-2617892,101035,end
2281174,-2617567,101001,end
2281149,-2617510,100998,end
2281147,-2617260,100998,end
2281134,-2617154,100997,end
2281124,-2617052,100994,end
2283484,-2616920,100884,end
2283579,-2616997,100885,end
2283848,-2617276,100914,end
2283940,-2617343,100912,end
2284303,-2617455,100912,end
2284395,-2617434,100911,end
2284485,-2617397,100910,end
2282964,-2616054,100146,end
2282950,-2615963,100146,end
2282192,-2615275,100105,end
2282287,-2615352,100106,end
2282556,-2615631,100135,end
2283011,-2615810,100133,end
2283103,-2615789,100132,end
2283193,-2615752,100131,end
2281937,-2615391,100124,end
2282756,-2615926,100152,end
2282575,-2615072,100095,end
2282588,-2615178,100096,end
2282615,-2615485,100099,end
2282301,-2615747,100154,end
2282133,-2614999,100098,end
2282120,-2614893,100097,end
2282110,-2614791,100094,end
2282848,-2615905,100151,end
2282667,-2615051,100094,end
2282680,-2615157,100095,end
2282707,-2615464,100098,end
2282393,-2615814,100152,end
2282225,-2615066,100096,end
2282212,-2614960,100095,end
2282938,-2615868,100150,end
2282797,-2615427,100097,end
2282772,-2615370,100094,end
2282770,-2615120,100094,end
2282757,-2615014,100093,end
2282747,-2614912,100090,end
2281841,-2614512,100065,end
2285954,-2624417,101818,end
2285954,-2623373,101795,end
2284226,-2620990,100978,end
2285430,-2619707,100934,end
2284975,-2619528,100936,end
2285522,-2619686,100933,end
2285067,-2619595,100934,end
2285612,-2619649,100932,end
2284706,-2619249,100907,end
2284611,-2619172,100906,end
2283989,-2621789,101836,end
2282251,-2619304,101016,end
2282907,-2619759,101812,end
2282907,-2619750,100951,end
2281386,-2618416,101048,end
2281372,-2618325,101048,end
2281360,-2618230,101052,end
2281615,-2618114,101033,end
2281192,-2617482,100996,end
2281179,-2617376,100995,end
2281169,-2617274,100992,end
2284530,-2617619,100908,end
2283009,-2616276,100144,end
2282995,-2616185,100144,end
2282983,-2616090,100148,end
2283238,-2615974,100129,end
2282815,-2615342,100092,end
2282802,-2615236,100091,end
2282792,-2615134,100088,end
2284369,-2618514,100914,end
2283914,-2618335,100916,end
2284461,-2618493,100913,end
2284006,-2618402,100914,end
2284551,-2618456,100912,end
2282928,-2620596,101816,end
2281407,-2619253,101052,end
2281393,-2619162,101052,end
2281381,-2619067,101056,end
2281636,-2618951,101037,end
2284414,-2618402,100912,end
2283959,-2618223,100914,end
2284506,-2618381,100911,end
