ID_UG	ID_Vertice	XX_v	YY_v	Concelho
10	622	-18425.2692	165452.8212	Penafiel
10	623	-18394.0887	165418.2089	Penafiel
10	624	-18445.383	165383.2919	Penafiel
10	625	-18424.5788	165334.772	Penafiel
10	626	-18487.2943	165366.3459	Penafiel
10	627	-18554.8423	165385.7559	Penafiel
10	628	-18614.7943	165440.8528	Penafiel
10	629	-18672.9215	165444.1877	Penafiel
10	630	-18723.5745	165468.7506	Penafiel
10	631	-18762.0627	165509.3974	Penafiel
10	632	-18757.8915	165577.7528	Penafiel
10	633	-18741.9392	165635.5686	Penafiel
10	634	-18717.512	165686.4436	Penafiel
10	635	-18655.8799	165788.2953	Penafiel
10	636	-18601.7522	165805.5422	Penafiel
10	637	-18552.5581	165683.9727	Penafiel
10	638	-18482.0583	165672.1965	Penafiel
10	639	-18449.6864	165726.2953	Penafiel
10	640	-18466.4154	165817.1227	Penafiel
10	641	-18467.3331	165862.173	Penafiel
10	642	-18458.5086	165920.5454	Penafiel
10	643	-18434.4035	165978.5059	Penafiel
10	644	-18351.4988	166026.1929	Penafiel
10	645	-18340.1361	165947.9509	Penafiel
10	646	-18401.0232	165919.8648	Penafiel
10	647	-18356.162	165879.4602	Penafiel
10	648	-18340.3493	165820.8513	Penafiel
10	649	-18287.291	165808.9305	Penafiel
10	650	-18273.9294	165764.6114	Penafiel
10	651	-18331.215	165743.3095	Penafiel
10	652	-18315.9615	165683.0155	Penafiel
10	653	-18279.4218	165628.8999	Penafiel
10	654	-18322.3105	165604.8665	Penafiel
11	655	-18106.9613	165478.055	Penafiel
11	656	-18117.8533	165416.6645	Penafiel
11	657	-18166.6338	165403.8585	Penafiel
11	658	-18237.8945	165406.9005	Penafiel
11	659	-18278.8555	165408.6491	Penafiel
11	660	-18329.352	165396.4674	Penafiel
11	661	-18360.9152	165347.9353	Penafiel
11	662	-18424.5788	165334.772	Penafiel
11	663	-18445.383	165383.2919	Penafiel
11	664	-18394.0887	165418.2089	Penafiel
11	665	-18425.2692	165452.8212	Penafiel
11	666	-18386.4036	165520.1258	Penafiel
11	667	-18399.9145	165577.8392	Penafiel
11	668	-18334.9029	165559.2382	Penafiel
11	669	-18322.3105	165604.8665	Penafiel
11	670	-18258.518	165547.0569	Penafiel
11	671	-18207.9947	165514.1265	Penafiel
11	672	-18168.7436	165470.3302	Penafiel
11	673	-18106.9613	165478.055	Penafiel
12	674	-18449.2061	165293.536	Penafiel
12	675	-18436.3865	165249.9252	Penafiel
12	676	-18500.5741	165206.5447	Penafiel
12	677	-18569.1338	165218.0703	Penafiel
12	678	-18625.6005	165218.5566	Penafiel
12	679	-18678.1157	165227.0287	Penafiel
12	680	-18663.9235	165281.6704	Penafiel
12	681	-18644.0848	165357.6679	Penafiel
12	682	-18607.6551	165319.7453	Penafiel
12	683	-18552.5833	165310.3299	Penafiel
12	684	-18550.679	165267.4431	Penafiel
12	685	-18501.8129	165285.2663	Penafiel
12	686	-18449.2061	165293.536	Penafiel
13	687	-18907.5251	165221.1381	Penafiel
13	688	-18942.169	165201.8232	Penafiel
13	689	-18886.7688	165142.5698	Penafiel
13	690	-18899.3926	165087.1782	Penafiel
13	691	-18830.5221	165060.0183	Penafiel
13	692	-18870.7613	165027.8198	Penafiel
13	693	-18908.1917	165040.4769	Penafiel
13	694	-18934.6501	165058.4686	Penafiel
13	695	-18933.5917	165027.7769	Penafiel
13	696	-18942.0584	164972.7434	Penafiel
13	697	-18919.8334	164898.6599	Penafiel
13	698	-18924.0667	164859.5015	Penafiel
13	699	-18951.5834	164815.0514	Penafiel
13	700	-18967.4833	164766.1041	Penafiel
13	701	-19018.1725	164771.6728	Penafiel
13	702	-19086.2885	164805.83	Penafiel
13	703	-19109.2832	164914.4097	Penafiel
13	704	-19163.094	164969.4685	Penafiel
13	705	-19185.3641	165096.1032	Penafiel
13	706	-19258.7607	165139.7802	Penafiel
13	707	-19144.4912	165160.1336	Penafiel
13	708	-19107.8417	165241.8305	Penafiel
13	709	-19088.1779	165289.34	Penafiel
13	710	-19082.4004	165309.6624	Penafiel
13	711	-19060.98	165301.4139	Penafiel
13	712	-19016.53	165286.5972	Penafiel
13	713	-18963.6132	165244.2638	Penafiel
13	714	-18907.5251	165221.1381	Penafiel
14	715	-18644.0848	165357.6679	Penafiel
14	716	-18663.9235	165281.6704	Penafiel
14	717	-18678.1157	165227.0287	Penafiel
14	718	-18625.6005	165218.5566	Penafiel
14	719	-18569.1338	165218.0703	Penafiel
14	720	-18500.5741	165206.5447	Penafiel
14	721	-18542.239	165127.7368	Penafiel
14	722	-18619.1879	165021.9622	Penafiel
14	723	-18653.4821	164979.7516	Penafiel
14	724	-18668.69	164990.785	Penafiel
14	725	-18692.4654	165008.0341	Penafiel
14	726	-18711.4794	165021.8289	Penafiel
14	727	-18733.0977	165029.2791	Penafiel
14	728	-18759.9873	165038.546	Penafiel
14	729	-18777.1074	165044.446	Penafiel
14	730	-18785.4444	165046.8765	Penafiel
14	731	-18811.2769	165054.4076	Penafiel
14	732	-18822.8601	165057.7845	Penafiel
14	733	-18830.5221	165060.0183	Penafiel
14	734	-18899.3926	165087.1782	Penafiel
14	735	-18886.7688	165142.5698	Penafiel
14	736	-18942.169	165201.8232	Penafiel
14	737	-18907.5251	165221.1381	Penafiel
14	738	-18884.7805	165233.8188	Penafiel
14	739	-18902.4103	165274.9014	Penafiel
14	740	-18925.2732	165326.7967	Penafiel
14	741	-18959.6468	165375.5984	Penafiel
14	742	-18976.3632	165427.664	Penafiel
14	743	-18930.2943	165431.4519	Penafiel
14	744	-18881.5204	165417.8149	Penafiel
14	745	-18848.6626	165359.5423	Penafiel
14	746	-18803.6837999999	165325.6925	Penafiel
14	747	-18770.8677	165292.6234	Penafiel
14	748	-18724.7945	165338.6022	Penafiel
14	749	-18677.815	165385.3997	Penafiel
14	750	-18644.0848	165357.6679	Penafiel
15	751	-18416.2213	157957.2881	Penafiel
15	752	-18386.0126	157944.1061	Penafiel
15	753	-18361.3731	158039.3647	Penafiel
15	754	-18361.1061	158039.5975	Penafiel
15	755	-18360.3243	158040.2791	Penafiel
15	756	-18332.0379	158064.9408	Penafiel
15	757	-18295.999	158022.5109	Penafiel
15	758	-18294.7822	157972.5852	Penafiel
15	759	-18306.3399	157921.9751	Penafiel
15	760	-18353.5511	157896.3166	Penafiel
15	761	-18423.4012	157874.0915	Penafiel
15	762	-18458.0617	157756.6163	Penafiel
15	763	-18494.0751	157701.9391	Penafiel
15	764	-18545.4625	157724.1607	Penafiel
15	765	-18550.4528	157785.5709	Penafiel
15	766	-18550.4613	157785.7066	Penafiel
15	767	-18550.4724	157785.7933	Penafiel
15	768	-18550.4859	157785.9016	Penafiel
15	769	-18550.4786	157785.9192	Penafiel
15	770	-18549.9265	157787.2405	Penafiel
15	771	-18539.7043	157811.7044	Penafiel
15	772	-18524.5148	157848.0564	Penafiel
15	773	-18485.255	157903.0541	Penafiel
15	774	-18484.6205	157903.9429	Penafiel
15	775	-18473.7748	157934.1182	Penafiel
15	776	-18458.7732	157975.8562	Penafiel
15	777	-18458.4087	157975.6971	Penafiel
15	778	-18456.3574	157974.802	Penafiel
15	779	-18416.2213	157957.2881	Penafiel
19	780	-22847.316	159693.4173	Paredes
19	781	-22812.0917	159615.2463	Paredes
19	782	-22790.9122	159504.2727	Paredes
19	783	-22784.581	159471.0994	Paredes
19	784	-22870.4529	159468.5269	Paredes
19	785	-22944.6117	159470.8805	Paredes
19	786	-22979.1692	159488.5662	Paredes
19	787	-23040.2496	159519.8258	Paredes
19	788	-23085.0885	159589.3418	Paredes
19	789	-23083.8971	159661.8897	Paredes
19	790	-22978.8176	159748.7763	Paredes
19	791	-22933.3092	159786.8764	Paredes
19	792	-22914.2591	159811.2181	Paredes
19	793	-22901.5591	159821.8015	Paredes
19	794	-22887.8007	159775.2347	Paredes
19	795	-22869.809	159745.6013	Paredes
19	796	-22862.4007	159729.7263	Paredes
19	797	-22857.109	159718.0846	Paredes
19	798	-22847.316	159693.4173	Paredes
20	799	-22388.6356	163778.3535	Paredes
20	800	-22372.5629	163757.9291	Paredes
20	801	-22438.9066	163733.3743	Paredes
20	802	-22464.042	163702.9471	Paredes
20	803	-22444.1983	163677.8116	Paredes
20	804	-22445.5212	163644.7387	Paredes
20	805	-22425.6774	163627.5407	Paredes
20	806	-22380.4523	163623.3392	Paredes
20	807	-22380.4945	163623.2817	Paredes
20	808	-22459.3329	163551.4141	Paredes
20	809	-22515.5617	163558.8593	Paredes
20	810	-22574.778	163559.3564	Paredes
20	811	-22623.4021	163573.9462	Paredes
20	812	-22639.3932	163651.7649	Paredes
20	813	-22617.1367	163744.6372	Paredes
20	814	-22560.7751	163749.3983	Paredes
20	815	-22492.7466	163779.2005	Paredes
20	816	-22453.011	163760.8769	Paredes
20	817	-22429.8446	163798.3296	Paredes
20	818	-22403.6508	163807.8546	Paredes
20	819	-22423.4946	163834.0484	Paredes
20	820	-22447.9768	163867.9332	Paredes
20	821	-22464.0738	163929.3284	Paredes
20	822	-22486.3171	163974.8389	Paredes
20	823	-22528.2922	164022.4419	Paredes
20	824	-22581.988	164064.8836	Paredes
20	825	-22582.2339	164065.0342	Paredes
20	826	-22608.1731	164080.9148	Paredes
20	827	-22584.1086	164079.3404	Paredes
20	828	-22523.915	164062.0244	Paredes
20	829	-22475.8448	164016.5174	Paredes
20	830	-22473.2945	164014.1031	Paredes
20	831	-22434.7983	163975.7401	Paredes
20	832	-22398.6305	163893.8891	Paredes
20	833	-22363.1764	163857.7671	Paredes
20	834	-22388.6356	163835.239	Paredes
20	835	-22382.0211	163804.8119	Paredes
20	836	-22388.6356	163778.3535	Paredes
21	837	-21848.0113	163070.0956	Paredes
21	838	-21788.48	163001.3038	Paredes
21	839	-21761.3126	162936.1904	Paredes
21	840	-21761.3101	162936.1844	Paredes
21	841	-21791.5622	162891.4155	Paredes
21	842	-21819.4541	162853.2708	Paredes
21	843	-21843.8942	162810.3615	Paredes
21	844	-21893.5369	162775.7593	Paredes
21	845	-21927.2557	162798.3639	Paredes
21	846	-21955.0059	162816.9672	Paredes
21	847	-22000.6093	162821.9417	Paredes
21	848	-22068.8703	162784.241	Paredes
21	849	-22107.1006	162813.0404	Paredes
21	850	-22163.8972	162844.9858	Paredes
21	851	-22218.2544	162850.1662	Paredes
21	852	-22264.605	162860.8766	Paredes
21	853	-22320.8861	162900.0873	Paredes
21	854	-22354.5507	162952.2937	Paredes
21	855	-22398.8834	163010.2921	Paredes
21	856	-22358.2999	163053.0872	Paredes
21	857	-22306.8387	163038.1168	Paredes
21	858	-22246.9515	163077.0304	Paredes
21	859	-22251.9448	163124.9651	Paredes
21	860	-22229.4817	163162.5061	Paredes
21	861	-22190.692	163201.0843	Paredes
21	862	-22213.2847	163276.7658	Paredes
21	863	-22148.7355	163249.3953	Paredes
21	864	-22097.3893	163199.2353	Paredes
21	865	-22051.7409	163190.4813	Paredes
21	866	-22004.1158	163138.8874	Paredes
21	867	-21990.8866	163103.1686	Paredes
21	868	-21848.0113	163070.0956	Paredes
22	869	-21237.3478	163044.9261	Paredes
22	870	-21091.1967	162860.8419	Paredes
22	871	-21074.8748	162840.2837	Paredes
22	872	-21132.206	162842.0471	Paredes
22	873	-21218.3152	162844.4431	Paredes
22	874	-21287.1794	162866.0892	Paredes
22	875	-21332.3945	162860.6731	Paredes
22	876	-21359.1637	162810.6377	Paredes
22	877	-21421.2808	162804.934	Paredes
22	878	-21466.0404	162800.5783	Paredes
22	879	-21476.7485	162905.7525	Paredes
22	880	-21519.0282	162939.7014	Paredes
22	881	-21513.8358	163034.0045	Paredes
22	882	-21509.9715	163071.6533	Paredes
22	883	-21493.1827	163148.6943	Paredes
22	884	-21454.6063	163186.1981	Paredes
22	885	-21453.9449	163186.1981	Paredes
22	886	-21369.5968	163142.524	Paredes
22	887	-21284.8639	163087.258	Paredes
22	888	-21237.3478	163044.9261	Paredes
23	889	-21476.7485	162905.7525	Paredes
23	890	-21466.0404	162800.5783	Paredes
23	891	-21493.444	162764.2765	Paredes
23	892	-21544.3196	162726.5631	Paredes
23	893	-21591.6651	162695.253	Paredes
23	894	-21623.9429	162658.8912	Paredes
23	895	-21672.9964	162638.9208	Paredes
23	896	-21724.0479	162628.7085	Paredes
23	897	-21779.7687	162604.0857	Paredes
23	898	-21762.8817	162663.9071	Paredes
23	899	-21799.4585	162652.428	Paredes
23	900	-21821.1858	162645.6092	Paredes
23	901	-21836.8566	162648.2278	Paredes
23	902	-21863.6225	162652.7005	Paredes
23	903	-21897.4168	162596.3953	Paredes
23	904	-21910.9549	162548.007	Paredes
23	905	-21946.8242	162590.8469	Paredes
23	906	-21976.5085	162644.1027	Paredes
23	907	-22014.009	162692.4377	Paredes
23	908	-22047.9298	162749.1998	Paredes
23	909	-22068.8703	162784.241	Paredes
23	910	-22000.6093	162821.9417	Paredes
23	911	-21955.0059	162816.9672	Paredes
23	912	-21927.2557	162798.3639	Paredes
23	913	-21893.5369	162775.7593	Paredes
23	914	-21843.8942	162810.3615	Paredes
23	915	-21819.4541	162853.2708	Paredes
23	916	-21791.5622	162891.4155	Paredes
23	917	-21761.3101	162936.1844	Paredes
23	918	-21729.5973	162936.4749	Paredes
23	919	-21728.9486	162936.4808	Paredes
23	920	-21664.1255	162906.0536	Paredes
23	921	-21582.4661	162846.2526	Paredes
23	922	-21582.0657	162845.9594	Paredes
23	923	-21555.4609	162875.8299	Paredes
23	924	-21519.0282	162939.7014	Paredes
23	925	-21476.7485	162905.7525	Paredes
24	926	-21062.6059	162687.1435	Paredes
24	927	-21086.118	162622.2466	Paredes
24	928	-21172.6403	162563.3558	Paredes
24	929	-21244.3132	162550.7757	Paredes
24	930	-21315.7227	162512.6708	Paredes
24	931	-21389.8485	162473.1281	Paredes
24	932	-21393.8832	162522.6147	Paredes
24	933	-21425.7302	162592.5979	Paredes
24	934	-21491.3378	162589.4008	Paredes
24	935	-21548.7714	162590.1839	Paredes
24	936	-21572.6023	162547.304	Paredes
24	937	-21635.2266999999	162511.4829	Paredes
24	938	-21669.7386	162581.8137	Paredes
24	939	-21672.9964	162638.9208	Paredes
24	940	-21623.9429	162658.8912	Paredes
24	941	-21591.6651	162695.253	Paredes
24	942	-21544.3196	162726.5631	Paredes
24	943	-21493.444	162764.2765	Paredes
24	944	-21466.0404	162800.5783	Paredes
24	945	-21421.2808	162804.934	Paredes
24	946	-21359.1637	162810.6377	Paredes
24	947	-21332.3945	162860.6731	Paredes
24	948	-21287.1794	162866.0892	Paredes
24	949	-21218.3152	162844.4431	Paredes
24	950	-21132.206	162842.0471	Paredes
24	951	-21062.6059	162687.1435	Paredes
25	952	-14983.7925	163277.5583	Penafiel
25	953	-15015.5723	163257.8247	Penafiel
25	954	-15042.0671	163258.0059	Penafiel
25	955	-15040.9723	163237.9809	Penafiel
25	956	-15064.3351	163211.4431	Penafiel
25	957	-15045.285	163207.2098	Penafiel
25	958	-14998.9035	163206.2308	Penafiel
25	959	-14992.003	163132.344	Penafiel
25	960	-15046.0063	163160.3681	Penafiel
25	961	-15121.3009	163173.2174	Penafiel
25	962	-15198.6977	163145.7387	Penafiel
25	963	-15210.4622	163140.4049	Penafiel
25	964	-15234.5661	163128.6246	Penafiel
25	965	-15256.0243	163118.1373	Penafiel
25	966	-15272.1405	163116.6046	Penafiel
25	967	-15286.7681	163115.2134	Penafiel
25	968	-15299.1067	163114.04	Penafiel
25	969	-15322.9388	163160.9656	Penafiel
25	970	-15315.0037	163161.97	Penafiel
25	971	-15304.1109	163163.3487	Penafiel
25	972	-15292.3429	163164.8382	Penafiel
25	973	-15278.6664	163166.5693	Penafiel
25	974	-15263.6251	163168.4731	Penafiel
25	975	-15253.1661	163169.7969	Penafiel
25	976	-15215.1612	163167.1886	Penafiel
25	977	-15167.5361	163175.6553	Penafiel
25	978	-15164.8791	163187.4555	Penafiel
25	979	-15160.8373	163205.4058	Penafiel
25	980	-15157.2438	163221.3653	Penafiel
25	981	-15147.8597	163263.0422	Penafiel
25	982	-15133.6848	163325.9959	Penafiel
25	983	-15146.9673	163367.9168	Penafiel
25	984	-15088.2683	163391.8598	Penafiel
25	985	-15044.324	163349.5232	Penafiel
25	986	-14983.7925	163277.5583	Penafiel
27	987	-15826.3478	154834.0038	Penafiel
27	988	-15862.5242	154770.3826	Penafiel
27	989	-15880.4766999999	154732.7286	Penafiel
27	990	-15894.6508	154702.9995	Penafiel
27	991	-15937.135	154679.5523	Penafiel
27	992	-15937.1756	154679.4549	Penafiel
27	993	-15970.4354	154721.5867	Penafiel
27	994	-16018.8297	154696.9686	Penafiel
27	995	-16020.2687	154634.8188	Penafiel
27	996	-16043.1172	154590.3173	Penafiel
27	997	-16071.7937	154543.8645	Penafiel
27	998	-16112.4395	154547.385	Penafiel
27	999	-16144.6244	154562.5113	Penafiel
27	1000	-16153.668	154561.2325	Penafiel
27	1001	-16160.6758	154561.2325	Penafiel
27	1002	-16167.2701	154559.3091	Penafiel
27	1003	-16176.6831	154557.9781	Penafiel
27	1004	-16197.8498	154556.6552	Penafiel
27	1005	-16211.7286	154555.3334	Penafiel
27	1006	-16225.6312	154554.0093	Penafiel
27	1007	-16238.3312	154554.0093	Penafiel
27	1008	-16270.787	154542.7906	Penafiel
27	1009	-16272.0552	154589.2403	Penafiel
27	1010	-16255.6157	154602.3065	Penafiel
27	1011	-16238.5359	154602.5431	Penafiel
27	1012	-16195.0083	154614.3271	Penafiel
27	1013	-16176.3078	154627.5533	Penafiel
27	1014	-16177.2937	154652.7588	Penafiel
27	1015	-16135.3911	154681.9971	Penafiel
27	1016	-16091.2577	154708.6028	Penafiel
27	1017	-16062.1252	154744.0133	Penafiel
27	1018	-16027.8058	154820.8759	Penafiel
27	1019	-16005.6321	154872.7517	Penafiel
27	1020	-15943.4101	154909.358	Penafiel
27	1021	-15928.6398	154961.0859	Penafiel
27	1022	-15909.0172	154996.7332	Penafiel
27	1023	-15908.9161	154996.9169	Penafiel
27	1024	-15874.7989	154975.7259	Penafiel
27	1025	-15836.3365	154908.5779	Penafiel
27	1026	-15826.2598	154834.1585	Penafiel
27	1027	-15826.3478	154834.0038	Penafiel
28	1028	-16415.2716	154472.4818	Penafiel
28	1029	-16417.781	154471.1146	Penafiel
28	1030	-16425.3737	154466.978	Penafiel
28	1031	-16431.1516	154463.83	Penafiel
28	1032	-16458.8093	154448.7616	Penafiel
28	1033	-16495.6215	154431.1937	Penafiel
28	1034	-16507.6515	154425.4527	Penafiel
28	1035	-16532.9918	154404.8038	Penafiel
28	1036	-16533.0769	154404.7518	Penafiel
28	1037	-16552.9434	154392.7269	Penafiel
28	1038	-16552.9752	154392.6951	Penafiel
28	1039	-16552.9956	154392.6737	Penafiel
28	1040	-16585.7657	154358.2668	Penafiel
28	1041	-16632.5608	154311.7595	Penafiel
28	1042	-16660.3922	154277.6181	Penafiel
28	1043	-16680.2622	154250.5808	Penafiel
28	1044	-16693.4254	154235.3135	Penafiel
28	1045	-16711.7862	154222.9483	Penafiel
28	1046	-16741.7305	154202.782	Penafiel
28	1047	-16761.2673	154189.6248	Penafiel
28	1048	-16810.3634	154202.9925	Penafiel
28	1049	-16817.6332	154255.5476	Penafiel
28	1050	-16829.8805	154290.7715	Penafiel
28	1051	-16829.8825	154290.7772	Penafiel
28	1052	-16829.8238	154290.8456	Penafiel
28	1053	-16828.728	154314.4174	Penafiel
28	1054	-16818.2997	154308.1379	Penafiel
28	1055	-16799.9072	154326.8044	Penafiel
28	1056	-16768.1866	154328.2998	Penafiel
28	1057	-16729.6779	154344.7102	Penafiel
28	1058	-16676.6697	154403.8078	Penafiel
28	1059	-16602.8482	154441.5475	Penafiel
28	1060	-16493.0631	154506.554	Penafiel
28	1061	-16453.2672	154530.6244	Penafiel
28	1062	-16472.3173	154581.4245	Penafiel
28	1063	-16430.2081	154609.6913	Penafiel
28	1064	-16377.0072	154596.1812	Penafiel
28	1065	-16373.9024	154495.0204	Penafiel
28	1066	-16373.4245	154494.5649	Penafiel
28	1067	-16377.6844	154492.3714	Penafiel
28	1068	-16385.3124	154488.4438	Penafiel
28	1069	-16399.0837	154481.3012	Penafiel
28	1070	-16415.2716	154472.4818	Penafiel
29	1071	-23099.5228	163532.5048	Paredes
29	1072	-23030.6258	163465.8776	Paredes
29	1073	-22951.8164	163389.7917	Paredes
29	1074	-23046.7133	163409.5852	Paredes
29	1075	-23097.1876	163381.9733	Paredes
29	1076	-23143.3628	163368.5683	Paredes
29	1077	-23178.707	163314.1575	Paredes
29	1078	-23230.4712	163250.5648	Paredes
29	1079	-23302.198	163260.5949	Paredes
29	1080	-23297.0648	163317.4234	Paredes
29	1081	-23339.8218	163326.5987	Paredes
29	1082	-23386.3735	163331.9033	Paredes
29	1083	-23445.729	163359.3662	Paredes
29	1084	-23503.0325	163369.4703	Paredes
29	1085	-23548.1618	163332.564	Paredes
29	1086	-23632.7105	163363.1808	Paredes
29	1087	-23551.5373	163399.8185	Paredes
29	1088	-23600.1298	163437.8478	Paredes
29	1089	-23666.8548	163452.4188	Paredes
29	1090	-23700.2525	163496.5908	Paredes
29	1091	-23651.7265	163524.3034	Paredes
29	1092	-23568.2861	163523.6624	Paredes
29	1093	-23481.9504	163566.1073	Paredes
29	1094	-23444.7362	163516.5274	Paredes
29	1095	-23378.5902	163501.9753	Paredes
29	1096	-23326.9964	163443.7668	Paredes
29	1097	-23297.2257	163499.9922	Paredes
29	1098	-23238.8693	163508.4412	Paredes
29	1099	-23193.9209	163515.3263	Paredes
29	1100	-23124.5329	163509.8836	Paredes
29	1101	-23099.5228	163532.5048	Paredes
30	1102	-14992.003	163132.344	Penafiel
30	1103	-14993.4075	163055.5422	Penafiel
30	1104	-15046.922	162979.9291	Penafiel
30	1105	-15045.2074	162917.1133	Penafiel
30	1106	-15089.7546	162895.6149	Penafiel
30	1107	-15138.4431	162887.5633	Penafiel
30	1108	-15188.0796	162877.0452	Penafiel
30	1109	-15215.4932	162841.2485	Penafiel
30	1110	-15260.6844	162827.0895	Penafiel
30	1111	-15304.7714	162822.4978	Penafiel
30	1112	-15354.4982	162826.1973	Penafiel
30	1113	-15407.6187	162844.4914	Penafiel
30	1114	-15439.3085	162887.2846	Penafiel
30	1115	-15493.5783	162919.3635	Penafiel
30	1116	-15324.3926	162957.6104	Penafiel
30	1117	-15309.5142	162997.7915	Penafiel
30	1118	-15246.8148	162989.7958	Penafiel
30	1119	-15194.0847	163014.1894	Penafiel
30	1120	-15233.6984	163047.9362	Penafiel
30	1121	-15183.8282	163076.4108	Penafiel
30	1122	-15136.5506	163110.6144	Penafiel
30	1123	-15059.9307	163100.6039	Penafiel
30	1124	-14992.003	163132.344	Penafiel
31	1125	-18739.9769	153400.5024	Penafiel
31	1126	-18707.9014	153376.4065	Penafiel
31	1127	-18679.9588	153438.8945	Penafiel
31	1128	-18653.5004	153436.2487	Penafiel
31	1129	-18652.8703	153431.4218	Penafiel
